Date/Time,avg
2017-05-26 00:00:00,77.82
2017-05-25 00:00:00,77.24
2017-05-24 00:00:00,90.4
2017-05-23 00:00:00,89.38
2017-05-22 00:00:00,75.61
2017-05-21 00:00:00,79.42
2017-05-20 00:00:00,58.01
2017-05-19 00:00:00,53.27
2017-05-18 00:00:00,66.48
2017-05-17 00:00:00,76.97
2017-05-16 00:00:00,70.6
2017-05-15 00:00:00,71.48
2017-05-14 00:00:00,86.22
2017-05-13 00:00:00,90.51
2017-05-12 00:00:00,82.13
2017-05-11 00:00:00,61.45
2017-05-10 00:00:00,54.25
2017-05-09 00:00:00,77.97
2017-05-08 00:00:00,86.14
2017-05-07 00:00:00,99.89
2017-05-06 00:00:00,97.83
2017-05-05 00:00:00,98.94
2017-05-04 00:00:00,89.58
2017-05-03 00:00:00,67.05
2017-05-02 00:00:00,66.98
2017-05-01 00:00:00,73.92
2017-04-30 00:00:00,74.08
2017-04-29 00:00:00,83.61
2017-04-28 00:00:00,50.64
2017-04-27 00:00:00,49.38
2017-04-26 00:00:00,54.38
2017-04-25 00:00:00,58.52
2017-04-24 00:00:00,73.56
2017-04-23 00:00:00,90.53
2017-04-22 00:00:00,64.49
2017-04-21 00:00:00,78.27
2017-04-20 00:00:00,99.55
2017-04-19 00:00:00,99.53
2017-04-18 00:00:00,66.93
2017-04-17 00:00:00,66.2
2017-04-16 00:00:00,95.88
2017-04-15 00:00:00,62.17
2017-04-14 00:00:00,51.04
2017-04-13 00:00:00,60.36
2017-04-12 00:00:00,59.79
2017-04-11 00:00:00,78.01
2017-04-10 00:00:00,67.46
2017-04-09 00:00:00,73.27
2017-04-08 00:00:00,88.08
2017-04-07 00:00:00,81.77
2017-04-06 00:00:00,84.18
2017-04-05 00:00:00,91.28
2017-04-04 00:00:00,62.41
2017-04-03 00:00:00,32.03
2017-04-02 00:00:00,36.92
2017-04-01 00:00:00,51.87
2017-03-31 00:00:00,57.59
2017-03-30 00:00:00,51.2
2017-03-29 00:00:00,49.81
2017-03-28 00:00:00,52.65
2017-03-27 00:00:00,61.59
2017-03-26 00:00:00,64.74
2017-03-25 00:00:00,68.49
2017-03-24 00:00:00,49.89
2017-03-23 00:00:00,51.32
2017-03-22 00:00:00,51.56
2017-03-21 00:00:00,72.26
2017-03-20 00:00:00,87.5
2017-03-19 00:00:00,99.85
2017-03-18 00:00:00,58.13
2017-03-17 00:00:00,55.66
2017-03-16 00:00:00,70.28
2017-03-15 00:00:00,72.27
2017-03-14 00:00:00,86.5
2017-03-13 00:00:00,93.89
2017-03-12 00:00:00,90.37
2017-03-11 00:00:00,82.87
2017-03-10 00:00:00,99.61
2017-03-09 00:00:00,96.15
2017-03-08 00:00:00,100
2017-03-07 00:00:00,91.49
2017-03-06 00:00:00,89.17
2017-03-05 00:00:00,55.42
2017-03-04 00:00:00,51.75
2017-03-03 00:00:00,64.56
2017-03-02 00:00:00,77.87
2017-03-01 00:00:00,89.07
2017-02-28 00:00:00,70.1
2017-02-27 00:00:00,86.57
2017-02-26 00:00:00,85.63
2017-02-25 00:00:00,88.7
2017-02-24 00:00:00,84.14
2017-02-23 00:00:00,75.08
2017-02-22 00:00:00,84.05
2017-02-21 00:00:00,95.64
2017-02-20 00:00:00,99.94
2017-02-19 00:00:00,100
2017-02-18 00:00:00,100
2017-02-17 00:00:00,100
2017-02-16 00:00:00,89.6
2017-02-15 00:00:00,87
2017-02-14 00:00:00,99.03
2017-02-13 00:00:00,74.5
2017-02-12 00:00:00,68.53
2017-02-11 00:00:00,62.11
2017-02-10 00:00:00,67.52
2017-02-09 00:00:00,94.9
2017-02-08 00:00:00,100
2017-02-07 00:00:00,100
2017-02-06 00:00:00,93.1
2017-02-05 00:00:00,93.7
2017-02-04 00:00:00,99.91
2017-02-03 00:00:00,98.59
2017-02-02 00:00:00,94.85
2017-02-01 00:00:00,86.42
2017-01-31 00:00:00,86.37
2017-01-30 00:00:00,91.08
2017-01-29 00:00:00,100
2017-01-28 00:00:00,100
2017-01-27 00:00:00,98.09
2017-01-26 00:00:00,100
2017-01-25 00:00:00,100
2017-01-24 00:00:00,100
2017-01-23 00:00:00,100
2017-01-22 00:00:00,100
2017-01-21 00:00:00,100
2017-01-20 00:00:00,97.13
2017-01-19 00:00:00,81.69
2017-01-18 00:00:00,99.81
2017-01-17 00:00:00,95.91
2017-01-16 00:00:00,99.76
2017-01-15 00:00:00,98
2017-01-14 00:00:00,99.68
2017-01-13 00:00:00,90.44
2017-01-12 00:00:00,89.82
2017-01-11 00:00:00,99.07
2017-01-10 00:00:00,92.87
2017-01-09 00:00:00,93.65
2017-01-08 00:00:00,68.24
2017-01-07 00:00:00,65.73
2017-01-06 00:00:00,74.28
2017-01-05 00:00:00,99.26
2017-01-04 00:00:00,100
2017-01-03 00:00:00,96.15
2017-01-02 00:00:00,82.61
2017-01-01 00:00:00,91.77
2016-12-31 00:00:00,96.26
2016-12-30 00:00:00,93.48
2016-12-29 00:00:00,91.7
2016-12-28 00:00:00,81.25
2016-12-27 00:00:00,85.75
2016-12-26 00:00:00,100
2016-12-25 00:00:00,100
2016-12-24 00:00:00,100
2016-12-23 00:00:00,100
2016-12-22 00:00:00,100
2016-12-21 00:00:00,99.84
2016-12-20 00:00:00,99.96
2016-12-19 00:00:00,100
2016-12-18 00:00:00,100
2016-12-17 00:00:00,98.54
2016-12-16 00:00:00,100
2016-12-15 00:00:00,99.78
2016-12-14 00:00:00,80.84
2016-12-13 00:00:00,83.54
2016-12-12 00:00:00,96.1
2016-12-11 00:00:00,91.37
2016-12-10 00:00:00,91.16
2016-12-09 00:00:00,96.12
2016-12-08 00:00:00,95.01
2016-12-07 00:00:00,99.98
2016-12-06 00:00:00,94.47
2016-12-05 00:00:00,85.06
2016-12-04 00:00:00,94.72
2016-12-03 00:00:00,91.82
2016-12-02 00:00:00,90.31
2016-12-01 00:00:00,99.61
2016-11-30 00:00:00,95.31
2016-11-29 00:00:00,96.03
2016-11-28 00:00:00,94.35
2016-11-27 00:00:00,99.78
2016-11-26 00:00:00,92.03
2016-11-25 00:00:00,93.83
2016-11-24 00:00:00,92.51
2016-11-23 00:00:00,88.83
2016-11-22 00:00:00,88.51
2016-11-21 00:00:00,88.05
2016-11-20 00:00:00,86.06
2016-11-19 00:00:00,70.66
2016-11-18 00:00:00,82.92
2016-11-17 00:00:00,89.27
2016-11-16 00:00:00,97.51
2016-11-15 00:00:00,95.19
2016-11-14 00:00:00,95.95
2016-11-13 00:00:00,97.63
2016-11-12 00:00:00,99.99
2016-11-11 00:00:00,95.24
2016-11-10 00:00:00,98.65
2016-11-09 00:00:00,100
2016-11-08 00:00:00,100
2016-11-07 00:00:00,95.52
2016-11-06 00:00:00,90.11
2016-11-05 00:00:00,93.61
2016-11-04 00:00:00,95.12
2016-11-03 00:00:00,100
2016-11-02 00:00:00,73.54
2016-10-25 00:00:00,67.66
2016-10-24 00:00:00,62.99
2016-10-23 00:00:00,46.54
2016-10-22 00:00:00,49.02
2016-10-21 00:00:00,60.1
2016-10-20 00:00:00,60.55
2016-10-19 00:00:00,55.3
2016-10-18 00:00:00,51.19
2016-10-14 00:00:00,91.32
2016-10-13 00:00:00,91
2016-10-12 00:00:00,100
2016-10-11 00:00:00,99.08
2016-10-10 00:00:00,95.63
2016-10-09 00:00:00,85.49
2016-10-08 00:00:00,88.41
2016-10-07 00:00:00,90.61
2016-10-06 00:00:00,80.1
2016-10-05 00:00:00,87.74
2016-10-04 00:00:00,90.3
2016-10-03 00:00:00,98.92
2016-10-02 00:00:00,71.84
2016-10-01 00:00:00,80.32
2016-09-30 00:00:00,79.07
2016-09-29 00:00:00,82.09
2016-09-28 00:00:00,81.68
2016-09-27 00:00:00,77.17
2016-09-26 00:00:00,79.56
2016-09-25 00:00:00,82.25
2016-09-24 00:00:00,80.9
2016-09-23 00:00:00,83.62
2016-09-22 00:00:00,91.05
2016-09-21 00:00:00,81.88
2016-09-20 00:00:00,93.6
2016-09-19 00:00:00,95.28
2016-09-18 00:00:00,80
2016-09-17 00:00:00,79.22
2016-09-16 00:00:00,80.05
2016-09-15 00:00:00,81.64
2016-09-14 00:00:00,86.45
2016-09-13 00:00:00,76.86
2016-09-12 00:00:00,76.9
2016-09-11 00:00:00,82.08
2016-09-10 00:00:00,78.99
2016-09-09 00:00:00,75.46
2016-09-08 00:00:00,71.98
2016-09-07 00:00:00,85.62
2016-09-06 00:00:00,98.35
2016-09-05 00:00:00,95.23
2016-09-04 00:00:00,77.12
2016-09-03 00:00:00,74.09
2016-09-02 00:00:00,73.89
2016-09-01 00:00:00,77.93
2016-08-31 00:00:00,76.13
2016-08-30 00:00:00,81.85
2016-08-29 00:00:00,76.77
2016-08-28 00:00:00,77.35
2016-08-27 00:00:00,77.2
2016-08-26 00:00:00,84.11
2016-08-25 00:00:00,88.14
2016-08-24 00:00:00,88.92
2016-08-23 00:00:00,100
2016-08-22 00:00:00,100
2016-08-21 00:00:00,83.42
2016-08-20 00:00:00,87.98
2016-08-19 00:00:00,85.49
2016-08-18 00:00:00,79.95
2016-08-17 00:00:00,90.23
2016-08-16 00:00:00,80.98
2016-08-15 00:00:00,79.2
2016-08-14 00:00:00,77.87
2016-08-13 00:00:00,75.86
2016-08-12 00:00:00,80.84
2016-08-11 00:00:00,99.81
2016-08-10 00:00:00,84.13
2016-08-09 00:00:00,84.38
2016-08-08 00:00:00,89.52
2016-08-07 00:00:00,82.18
2016-08-06 00:00:00,97.35
2016-08-05 00:00:00,74.37
2016-08-04 00:00:00,82.87
2016-08-03 00:00:00,82.13
2016-08-02 00:00:00,98.77
2016-08-01 00:00:00,90.05
2016-07-31 00:00:00,81.89
2016-07-30 00:00:00,84.17
2016-07-29 00:00:00,91.5
2016-07-28 00:00:00,87.31
2016-07-27 00:00:00,86.53
2016-07-26 00:00:00,96.25
2016-07-25 00:00:00,82.64
2016-07-24 00:00:00,82.38
2016-07-23 00:00:00,79.09
2016-07-22 00:00:00,79.15
2016-07-21 00:00:00,78.33
2016-07-20 00:00:00,82.74
2016-07-19 00:00:00,86.25
2016-07-18 00:00:00,86.77
2016-07-17 00:00:00,100
2016-07-16 00:00:00,95.35
2016-07-15 00:00:00,91.08
2016-07-14 00:00:00,74.88
2016-07-13 00:00:00,57.86
2016-07-12 00:00:00,64.9
2016-07-11 00:00:00,69.72
2016-07-10 00:00:00,74.07
2016-07-09 00:00:00,73.86
2016-07-08 00:00:00,71.79
2016-07-07 00:00:00,68.96
2016-07-06 00:00:00,80.37
2016-07-05 00:00:00,73.91
2016-07-04 00:00:00,75.25
2016-07-03 00:00:00,83.12
2016-07-02 00:00:00,82.36
2016-07-01 00:00:00,80.28
2016-06-30 00:00:00,80.06
2016-06-29 00:00:00,85.08
2016-06-28 00:00:00,100
2016-06-27 00:00:00,88.26
2016-06-26 00:00:00,78.57
2016-06-25 00:00:00,83.19
2016-06-24 00:00:00,81.63
2016-06-23 00:00:00,88.45
2016-06-22 00:00:00,94.16
2016-06-21 00:00:00,100
2016-06-20 00:00:00,97.32
2016-06-19 00:00:00,95.2
2016-06-18 00:00:00,81.79
2016-06-17 00:00:00,62.76
2016-06-16 00:00:00,74.86
2016-06-15 00:00:00,85.85
2016-06-14 00:00:00,88.62
2016-06-13 00:00:00,97.43
2016-06-12 00:00:00,93.2
2016-06-11 00:00:00,82.23
2016-06-10 00:00:00,83.19
2016-06-09 00:00:00,71.71
2016-06-08 00:00:00,71.93
2016-06-07 00:00:00,76.16
2016-06-06 00:00:00,92.23
2016-06-05 00:00:00,87.49
2016-06-04 00:00:00,93.31
2016-06-03 00:00:00,90.99
2016-06-02 00:00:00,87.42
2016-06-01 00:00:00,83.37
2016-05-31 00:00:00,68.06
2016-05-30 00:00:00,66.01
2016-05-29 00:00:00,72.6
2016-05-28 00:00:00,69.18
2016-05-27 00:00:00,76.51
2016-05-26 00:00:00,84.97
2016-05-25 00:00:00,92.91
2016-05-24 00:00:00,75.21
2016-05-23 00:00:00,60.34
2016-05-22 00:00:00,69.53
2016-05-21 00:00:00,61.65
2016-05-20 00:00:00,83.88
2016-05-19 00:00:00,66.43
2016-05-18 00:00:00,74.28
2016-05-17 00:00:00,75.03
2016-05-16 00:00:00,81.34
2016-05-15 00:00:00,96.39
2016-05-14 00:00:00,86.79
2016-05-13 00:00:00,84.36
2016-05-12 00:00:00,97.12
2016-05-11 00:00:00,84.38
2016-05-10 00:00:00,84.41
2016-05-09 00:00:00,75.73
2016-05-08 00:00:00,73.68
2016-05-07 00:00:00,73.4
2016-05-06 00:00:00,83.73
2016-05-05 00:00:00,91.84
2016-05-04 00:00:00,98.28
2016-05-03 00:00:00,98.8
2016-05-02 00:00:00,93.85
2016-05-01 00:00:00,87.3
2016-04-30 00:00:00,92.54
2016-04-29 00:00:00,98.87
2016-04-28 00:00:00,79.34
2016-04-27 00:00:00,70.08
2016-04-26 00:00:00,79.69
2016-04-25 00:00:00,100
2016-04-24 00:00:00,96.44
2016-04-23 00:00:00,56.67
2016-04-22 00:00:00,55.49
2016-04-21 00:00:00,62.96
2016-04-20 00:00:00,69.77
2016-04-19 00:00:00,68.48
2016-04-18 00:00:00,55.09
2016-04-17 00:00:00,56.59
2016-04-16 00:00:00,62.65
2016-04-15 00:00:00,75.89
2016-04-14 00:00:00,91.89
2016-04-13 00:00:00,58.7
2016-04-12 00:00:00,67.98
2016-04-11 00:00:00,79.2
2016-04-10 00:00:00,92.55
2016-04-09 00:00:00,98.05
2016-04-08 00:00:00,62.08
2016-04-07 00:00:00,56.92
2016-04-06 00:00:00,59.04
2016-04-05 00:00:00,55.05
2016-04-04 00:00:00,53.11
2016-04-03 00:00:00,53.24
2016-04-02 00:00:00,54.74
2016-04-01 00:00:00,63.82
2016-03-31 00:00:00,69.41
2016-03-30 00:00:00,78.11
2016-03-29 00:00:00,89.86
2016-03-28 00:00:00,87.92
2016-03-27 00:00:00,98.52
2016-03-26 00:00:00,82
2016-03-25 00:00:00,83.36
2016-03-24 00:00:00,94.86
2016-03-23 00:00:00,100
2016-03-22 00:00:00,100
2016-03-21 00:00:00,83.69
2016-03-20 00:00:00,78.84
2016-03-19 00:00:00,84.08
2016-03-18 00:00:00,80.24
2016-03-17 00:00:00,79.6
2016-03-16 00:00:00,79.85
2016-03-15 00:00:00,91.01
2016-03-14 00:00:00,93.73
2016-03-13 00:00:00,92.37
2016-03-12 00:00:00,95.21
2016-03-11 00:00:00,100
2016-03-10 00:00:00,100
2016-03-09 00:00:00,99.85
2016-03-08 00:00:00,96.98
2016-03-07 00:00:00,100
2016-03-06 00:00:00,96.57
2016-03-05 00:00:00,89.59
2016-03-04 00:00:00,100
2016-03-03 00:00:00,87.49
2016-03-02 00:00:00,90.52
2016-03-01 00:00:00,98.87
2016-02-29 00:00:00,98.97
2016-02-28 00:00:00,99.45
2016-02-27 00:00:00,99.39
2016-02-26 00:00:00,99.51
2016-02-25 00:00:00,88.55
2016-02-24 00:00:00,99.42
2016-02-23 00:00:00,99.79
2016-02-22 00:00:00,88.89
2016-02-21 00:00:00,93.77
2016-02-20 00:00:00,97.71
2016-02-19 00:00:00,100
2016-02-18 00:00:00,99.94
2016-02-17 00:00:00,100
2016-02-16 00:00:00,100
2016-02-15 00:00:00,98.42
2016-02-14 00:00:00,93.14
2016-02-13 00:00:00,99.96
2016-02-12 00:00:00,87.05
2016-02-11 00:00:00,85.26
2016-02-10 00:00:00,89.92
2016-02-09 00:00:00,78.93
2016-02-08 00:00:00,74.93
2016-02-07 00:00:00,80.68
2016-02-06 00:00:00,93.09
2016-02-05 00:00:00,100
2016-02-04 00:00:00,100
2016-02-03 00:00:00,100
2016-02-02 00:00:00,98.15
2016-02-01 00:00:00,100
2016-01-31 00:00:00,100
2016-01-30 00:00:00,100
2016-01-29 00:00:00,100
2016-01-28 00:00:00,100
2016-01-27 00:00:00,100
2016-01-26 00:00:00,100
2016-01-25 00:00:00,100
2016-01-24 00:00:00,100
2016-01-23 00:00:00,98.26
2016-01-22 00:00:00,97.77
2016-01-21 00:00:00,99.63
2016-01-20 00:00:00,94.76
2016-01-19 00:00:00,97.02
2016-01-18 00:00:00,99.07
2016-01-17 00:00:00,100
2016-01-16 00:00:00,100
2016-01-15 00:00:00,100
2016-01-14 00:00:00,97.2
2016-01-13 00:00:00,100
2016-01-12 00:00:00,100
2016-01-11 00:00:00,100
2016-01-10 00:00:00,100
2016-01-09 00:00:00,100
2016-01-08 00:00:00,100
2016-01-07 00:00:00,100
2016-01-06 00:00:00,100
2016-01-05 00:00:00,100
2016-01-04 00:00:00,88.18
2016-01-03 00:00:00,98.57
2016-01-02 00:00:00,90.68
2016-01-01 00:00:00,91.7
2015-12-31 00:00:00,92.01
2015-12-30 00:00:00,100
2015-12-29 00:00:00,100
2015-12-28 00:00:00,100
2015-12-27 00:00:00,99.36
2015-12-26 00:00:00,100
2015-12-25 00:00:00,100
2015-12-24 00:00:00,99.9
2015-12-23 00:00:00,99.49
2015-12-22 00:00:00,99.13
2015-12-21 00:00:00,100
2015-12-20 00:00:00,100
2015-12-19 00:00:00,100
2015-12-18 00:00:00,100
2015-12-17 00:00:00,100
2015-12-16 00:00:00,100
2015-12-15 00:00:00,100
2015-12-14 00:00:00,100
2015-12-13 00:00:00,100
2015-12-12 00:00:00,100
2015-12-11 00:00:00,100
2015-12-10 00:00:00,100
2015-12-09 00:00:00,100
2015-12-08 00:00:00,100
2015-12-07 00:00:00,100
2015-12-06 00:00:00,100
2015-12-05 00:00:00,100
2015-12-04 00:00:00,99.03
2015-12-03 00:00:00,99.87
2015-12-02 00:00:00,99.93
2015-12-01 00:00:00,96.85
2015-11-30 00:00:00,95.71
2015-11-29 00:00:00,95.81
2015-11-28 00:00:00,100
2015-11-27 00:00:00,100
2015-11-26 00:00:00,100
2015-11-25 00:00:00,100
2015-11-24 00:00:00,100
2015-11-23 00:00:00,99.89
2015-11-22 00:00:00,100
2015-11-21 00:00:00,95.76
2015-11-20 00:00:00,86.64
2015-11-19 00:00:00,83.76
2015-11-18 00:00:00,83.88
2015-11-17 00:00:00,80.9
2015-11-16 00:00:00,85.96
2015-11-15 00:00:00,83.21
2015-11-14 00:00:00,93.8
2015-11-13 00:00:00,95.66
2015-11-12 00:00:00,92.41
2015-11-11 00:00:00,89.17
2015-11-10 00:00:00,87.14
2015-11-09 00:00:00,86.81
2015-11-08 00:00:00,96.71
2015-11-07 00:00:00,100
2015-11-06 00:00:00,95.11
2015-11-05 00:00:00,96.58
2015-11-04 00:00:00,87.03
2015-11-03 00:00:00,88.92
2015-11-02 00:00:00,82.68
2015-11-01 00:00:00,56.03
2015-10-31 00:00:00,73.5
2015-10-30 00:00:00,84.6
2015-10-29 00:00:00,70.61
2015-10-28 00:00:00,87.78
2015-10-27 00:00:00,96.57
2015-10-26 00:00:00,98.58
2015-10-25 00:00:00,92.93
2015-10-24 00:00:00,96.11
2015-10-23 00:00:00,97.08
2015-10-22 00:00:00,97.03
2015-10-21 00:00:00,95.79
2015-10-20 00:00:00,99.57
2015-10-19 00:00:00,100
2015-10-18 00:00:00,94.55
2015-10-17 00:00:00,97.68
2015-10-16 00:00:00,95.95
2015-10-15 00:00:00,92.78
2015-10-14 00:00:00,96.29
2015-10-13 00:00:00,94.35
2015-10-12 00:00:00,100
2015-10-11 00:00:00,99.12
2015-10-10 00:00:00,97.93
2015-10-09 00:00:00,98.07
2015-10-08 00:00:00,85.57
2015-10-07 00:00:00,94.97
2015-10-06 00:00:00,94.36
2015-10-05 00:00:00,89.31
2015-10-04 00:00:00,86.38
2015-10-03 00:00:00,81.55
2015-10-02 00:00:00,83.72
2015-10-01 00:00:00,91.09
2015-09-30 00:00:00,99.99
2015-09-29 00:00:00,100
2015-09-28 00:00:00,100
2015-09-27 00:00:00,98.81
2015-09-26 00:00:00,97.46
2015-09-25 00:00:00,98.38
2015-09-24 00:00:00,80.73
2015-09-23 00:00:00,67.53
2015-09-22 00:00:00,79.6
2015-09-21 00:00:00,74.99
2015-09-20 00:00:00,92.24
2015-09-19 00:00:00,70.5
2015-09-18 00:00:00,61.16
2015-09-17 00:00:00,55.8
2015-09-16 00:00:00,54.55
2015-09-15 00:00:00,57.32
2015-09-14 00:00:00,72.19
2015-09-13 00:00:00,81.39
2015-09-12 00:00:00,87.76
2015-09-11 00:00:00,99.97
2015-09-10 00:00:00,93.54
2015-09-09 00:00:00,72.1
2015-09-08 00:00:00,79.11
2015-09-07 00:00:00,72.88
2015-09-06 00:00:00,81.58
2015-09-05 00:00:00,85.47
2015-09-04 00:00:00,65.79
2015-09-03 00:00:00,65.4
2015-09-02 00:00:00,55.15
2015-09-01 00:00:00,49.67
2015-08-31 00:00:00,47.76
2015-08-30 00:00:00,59.05
2015-08-29 00:00:00,59.25
2015-08-28 00:00:00,49.28
2015-08-27 00:00:00,66.04
2015-08-26 00:00:00,81.44
2015-08-25 00:00:00,69.33
2015-08-24 00:00:00,68.84
2015-08-23 00:00:00,82.66
2015-08-22 00:00:00,87.55
2015-08-21 00:00:00,85.56
2015-08-20 00:00:00,95.99
2015-08-19 00:00:00,81.45
2015-08-18 00:00:00,90.22
2015-08-17 00:00:00,89.95
2015-08-16 00:00:00,63.77
2015-08-15 00:00:00,39.88
2015-08-14 00:00:00,51.84
2015-08-13 00:00:00,50.79
2015-08-12 00:00:00,47.94
2015-08-11 00:00:00,45.86
2015-08-10 00:00:00,46.59
2015-08-09 00:00:00,47.71
2015-08-08 00:00:00,47.84
2015-08-07 00:00:00,57.39
2015-08-06 00:00:00,66.31
2015-08-05 00:00:00,59.46
2015-08-04 00:00:00,59.52
2015-08-03 00:00:00,61.5
2015-08-02 00:00:00,62.98
2015-08-01 00:00:00,67.76
2015-07-31 00:00:00,81.04
2015-07-30 00:00:00,60.77
2015-07-29 00:00:00,64.12
2015-07-28 00:00:00,76.11
2015-07-27 00:00:00,71.9
2015-07-26 00:00:00,63.21
2015-07-25 00:00:00,49.32
2015-07-24 00:00:00,53.16
2015-07-23 00:00:00,45.84
2015-07-22 00:00:00,61.64
2015-07-21 00:00:00,64.92
2015-07-20 00:00:00,53.7
2015-07-19 00:00:00,56.28
2015-07-18 00:00:00,65.06
2015-07-17 00:00:00,65.42
2015-07-16 00:00:00,66.73
2015-07-15 00:00:00,72.28
2015-07-14 00:00:00,72.83
2015-07-13 00:00:00,75.28
2015-07-12 00:00:00,68.1
2015-07-11 00:00:00,66.02
2015-07-10 00:00:00,62.23
2015-07-09 00:00:00,74.81
2015-07-08 00:00:00,64.58
2015-07-07 00:00:00,71.12
2015-07-06 00:00:00,69.26
2015-07-05 00:00:00,72.87
2015-07-04 00:00:00,74.12
2015-07-03 00:00:00,74.02
2015-07-02 00:00:00,73.54
2015-07-01 00:00:00,75.73
2015-06-30 00:00:00,83.03
2015-06-29 00:00:00,79.81
2015-06-28 00:00:00,97.52
2015-06-27 00:00:00,79.35
2015-06-26 00:00:00,100
2015-06-25 00:00:00,94.65
2015-06-24 00:00:00,91.55
2015-06-23 00:00:00,59.17
2015-06-22 00:00:00,66.93
2015-06-21 00:00:00,72.13
2015-06-20 00:00:00,79.35
2015-06-19 00:00:00,71.5
2015-06-18 00:00:00,79.33
2015-06-17 00:00:00,74.3
2015-06-16 00:00:00,88.33
2015-06-15 00:00:00,69.76
2015-06-14 00:00:00,67.69
2015-06-13 00:00:00,69.84
2015-06-12 00:00:00,68.99
2015-06-11 00:00:00,75.39
2015-06-10 00:00:00,87.87
2015-06-09 00:00:00,67.25
2015-06-08 00:00:00,66.48
2015-06-07 00:00:00,57.65
2015-06-06 00:00:00,65.76
2015-06-05 00:00:00,76.85
2015-06-04 00:00:00,68.37
2015-06-03 00:00:00,64.53
2015-06-02 00:00:00,61.76
2015-06-01 00:00:00,65.12
2015-05-31 00:00:00,67.7
2015-05-30 00:00:00,75.32
2015-05-29 00:00:00,82.69
2015-05-28 00:00:00,93.42
2015-05-27 00:00:00,100
2015-05-26 00:00:00,100
2015-05-25 00:00:00,98.12
2015-05-24 00:00:00,98.31
2015-05-23 00:00:00,80.81
2015-05-22 00:00:00,93.06
2015-05-21 00:00:00,70.36
2015-05-20 00:00:00,68.39
2015-05-19 00:00:00,60.34
2015-05-18 00:00:00,57.59
2015-05-17 00:00:00,65.93
2015-05-16 00:00:00,69.9
2015-05-15 00:00:00,84.13
2015-05-14 00:00:00,77.58
2015-05-13 00:00:00,68.51
2015-05-12 00:00:00,70.99
2015-05-11 00:00:00,64.45
2015-05-10 00:00:00,62.11
2015-05-09 00:00:00,62.02
2015-05-08 00:00:00,62.09
2015-05-07 00:00:00,76.91
2015-05-06 00:00:00,76.76
2015-05-05 00:00:00,79.36
2015-05-04 00:00:00,83.11
2015-05-03 00:00:00,87.41
2015-05-02 00:00:00,95.14
2015-05-01 00:00:00,67.9
2015-04-30 00:00:00,71.67
2015-04-29 00:00:00,94.97
2015-04-28 00:00:00,63.67
2015-04-27 00:00:00,55.99
2015-04-26 00:00:00,60.34
2015-04-25 00:00:00,59.45
2015-04-24 00:00:00,48.63
2015-04-23 00:00:00,53.13
2015-04-22 00:00:00,52.37
2015-04-21 00:00:00,52.55
2015-04-20 00:00:00,62.71
2015-04-19 00:00:00,75.81
2015-04-18 00:00:00,98.54
2015-04-17 00:00:00,52.89
2015-04-16 00:00:00,49.3
2015-04-15 00:00:00,54.57
2015-04-14 00:00:00,52.91
2015-04-13 00:00:00,58.27
2015-04-12 00:00:00,54.69
2015-04-11 00:00:00,46.54
2015-04-10 00:00:00,60.74
2015-04-09 00:00:00,66.76
2015-04-08 00:00:00,61.61
2015-04-07 00:00:00,67.81
2015-04-06 00:00:00,78
2015-04-05 00:00:00,77.29
2015-04-04 00:00:00,63.17
2015-04-03 00:00:00,72.8
2015-04-02 00:00:00,73.32
2015-04-01 00:00:00,88.86
2015-03-31 00:00:00,81.08
2015-03-30 00:00:00,99.59
2015-03-29 00:00:00,90.64
2015-03-28 00:00:00,99.86
2015-03-27 00:00:00,79.04
2015-03-26 00:00:00,59.77
2015-03-25 00:00:00,67.6
2015-03-24 00:00:00,65.41
2015-03-23 00:00:00,68.47
2015-03-22 00:00:00,54.58
2015-03-21 00:00:00,61.5
2015-03-20 00:00:00,69.46
2015-03-19 00:00:00,84.31
2015-03-18 00:00:00,58.18
2015-03-17 00:00:00,68.92
2015-03-16 00:00:00,91.67
2015-03-15 00:00:00,99.18
2015-03-14 00:00:00,100
2015-03-13 00:00:00,100
2015-03-12 00:00:00,100
2015-03-11 00:00:00,89.07
2015-03-10 00:00:00,95.57
2015-03-09 00:00:00,90.59
2015-03-08 00:00:00,99.16
2015-03-07 00:00:00,99.77
2015-03-06 00:00:00,100
2015-03-05 00:00:00,100
2015-03-04 00:00:00,65.96
2015-03-03 00:00:00,70.2
2015-03-02 00:00:00,77.03
2015-03-01 00:00:00,85.08
2015-02-13 00:00:00,67.4
2015-02-12 00:00:00,68.39
2015-02-11 00:00:00,74.73
2015-02-10 00:00:00,72.62
2015-02-09 00:00:00,69.52
2015-02-08 00:00:00,76.8
2015-02-07 00:00:00,80.62
2015-02-06 00:00:00,79.76
2015-02-05 00:00:00,82.42
2015-02-04 00:00:00,76.87
2015-02-03 00:00:00,75.92
2015-02-02 00:00:00,83.09
2015-02-01 00:00:00,80.45
2015-01-31 00:00:00,76.56
2015-01-30 00:00:00,80.26
2015-01-29 00:00:00,79.66
2015-01-28 00:00:00,82.81
2015-01-27 00:00:00,84.08
2015-01-26 00:00:00,82.74
2015-01-25 00:00:00,82.3
2015-01-24 00:00:00,86.31
2015-01-23 00:00:00,84.63
2015-01-22 00:00:00,84.7
2015-01-21 00:00:00,87.61
2015-01-20 00:00:00,87.08
2015-01-19 00:00:00,83.95
2015-01-18 00:00:00,78.58
2015-01-17 00:00:00,72.08
