Date/Time,avg,max,min
2021-09-05 00:00:00,19.55,28.59,10.13
2021-09-04 00:00:00,18.59,27.45,8.76
2021-09-03 00:00:00,18.08,26.72,9.16
2021-09-02 00:00:00,18.59,23.29,14
2021-09-01 00:00:00,18.08,23.51,14.27
2021-08-31 00:00:00,16.39,24.45,10.47
2021-08-30 00:00:00,16.69,23.69,11.27
2021-08-29 00:00:00,14.73,18.48,13.1
2021-08-28 00:00:00,14.61,18.74,12.53
2021-08-27 00:00:00,15.32,16.55,13.73
2021-08-26 00:00:00,17.8,25.71,11.8
2021-08-25 00:00:00,16.67,19.51,14.81
2021-08-24 00:00:00,20.21,23.83,17.65
2021-08-23 00:00:00,24.82,35.58,14.6
2021-08-22 00:00:00,23.87,32.91,14.17
2021-08-21 00:00:00,22.98,32.12,13.93
2021-08-20 00:00:00,21.64,29.7,11.33
2021-08-19 00:00:00,19.75,28.55,10.9
2021-08-18 00:00:00,19.69,25.4,13.99
2021-08-17 00:00:00,23.75,29.42,18.03
2021-08-16 00:00:00,28.74,38.58,19.64
2021-08-15 00:00:00,27.81,36.7,18.9
2021-08-14 00:00:00,26.26,35.11,16.68
2021-08-13 00:00:00,25.28,34.06,16.28
2021-08-12 00:00:00,25.6,32.46,17.7
2021-08-11 00:00:00,26.86,35.68,16.81
2021-08-10 00:00:00,27.31,34.7,21.75
2021-08-09 00:00:00,26.97,35,19.39
2021-08-08 00:00:00,25.95,36.07,15.43
2021-08-07 00:00:00,23.12,31.52,14.12
2021-08-06 00:00:00,22.24,28.32,16.58
2021-08-05 00:00:00,23.35,29.29,18.18
2021-08-04 00:00:00,24.61,32.66,17.41
2021-08-03 00:00:00,24.71,31.77,17.62
2021-08-02 00:00:00,24.39,29.41,20.3
2021-08-01 00:00:00,27.86,37.62,17.03
2021-07-31 00:00:00,27.87,36.18,19.71
2021-07-30 00:00:00,27.83,35.35,20.05
2021-07-29 00:00:00,28.13,34.3,22.87
2021-07-28 00:00:00,28.97,40.08,20.52
2021-07-27 00:00:00,28.42,36.92,20.7
2021-07-26 00:00:00,25.96,32.14,20.95
2021-07-25 00:00:00,24.6,32.49,16.34
2021-07-24 00:00:00,23.67,30.99,16.66
2021-07-23 00:00:00,23.39,30.3,17.19
2021-07-22 00:00:00,22.26,29.06,15.4
2021-07-21 00:00:00,21.3,26.16,15.94
2021-07-20 00:00:00,22.62,28.69,19.25
2021-07-19 00:00:00,21.59,26.64,19.23
2021-07-18 00:00:00,23.75,33.67,18.43
2021-07-17 00:00:00,22.44,29.48,18.67
2021-07-16 00:00:00,23.32,28.71,19.8
2021-07-15 00:00:00,28.01,34.32,21.72
2021-07-14 00:00:00,30.44,37.93,23.3
2021-07-13 00:00:00,28.86,37.78,19.28
2021-07-12 00:00:00,26.94,35.07,18.6
2021-07-11 00:00:00,26.21,34.3,17.77
2021-07-10 00:00:00,25.79,34.52,18.73
2021-07-09 00:00:00,28.68,34.99,22.79
2021-07-08 00:00:00,28.62,37.58,18.54
2021-07-07 00:00:00,27.6,36.9,17.26
2021-07-06 00:00:00,26.26,33.15,19.34
2021-07-05 00:00:00,25.06,31.34,17.98
2021-07-04 00:00:00,23.52,30.07,15.61
2021-07-03 00:00:00,21.63,27.16,16.12
2021-07-02 00:00:00,21.67,26.81,17.7
2021-07-01 00:00:00,25.48,31.25,18.52
2021-06-30 00:00:00,30.56,39.04,22.28
2021-06-29 00:00:00,27.98,37.43,17.76
2021-06-28 00:00:00,26.37,35.01,15.97
2021-06-27 00:00:00,25.19,32.01,17.36
2021-06-26 00:00:00,24.94,31.71,18.23
2021-06-25 00:00:00,26.84,37.34,20.49
2021-06-24 00:00:00,29.15,38.21,20.28
2021-06-23 00:00:00,29.39,37.41,21.38
2021-06-22 00:00:00,28.39,36.29,21.71
2021-06-21 00:00:00,25.64,33.04,17.5
2021-06-20 00:00:00,24.61,31.48,17.42
2021-06-19 00:00:00,24.94,32.53,17.94
2021-06-18 00:00:00,23.54,30.57,16.25
2021-06-17 00:00:00,23.93,31.06,15.46
2021-06-16 00:00:00,22.01,29.18,15.15
2021-06-15 00:00:00,18.12,25.65,9.55
2021-06-14 00:00:00,16.06,21.33,11.86
2021-06-13 00:00:00,20.39,24.44,15.92
2021-06-12 00:00:00,21.69,28.23,14.53
2021-06-11 00:00:00,20.24,26.18,14.57
2021-06-10 00:00:00,22.14,29.33,14.05
2021-06-09 00:00:00,22.38,30.93,13.42
2021-06-08 00:00:00,22.25,30.57,13.71
2021-06-07 00:00:00,21.02,29.83,11.8
2021-06-06 00:00:00,17.63,23.22,12.54
2021-06-05 00:00:00,20.56,28.76,10.67
2021-06-04 00:00:00,19.89,27.1,13.93
2021-06-03 00:00:00,17.65,25.3,8.9
2021-06-02 00:00:00,16.36,23.04,9.34
2021-06-01 00:00:00,14.62,20.55,11.11
2021-05-31 00:00:00,13.47,17.82,10.48
2021-05-30 00:00:00,16,21.01,12.41
2021-05-29 00:00:00,17.5,23.75,10.1
2021-05-28 00:00:00,17.35,22.68,14.81
2021-05-27 00:00:00,19.93,27.22,13.02
2021-05-26 00:00:00,17.41,24.22,12.34
2021-05-25 00:00:00,22.22,28.7,15.32
2021-05-24 00:00:00,17.47,22.71,10.92
2021-05-23 00:00:00,21.15,30.74,11.89
2021-05-22 00:00:00,19.24,27.75,11.32
2021-05-21 00:00:00,15.32,22.68,9.18
2021-05-20 00:00:00,12.22,16.05,11.13
2021-05-19 00:00:00,13.11,19.45,9.23
2021-05-18 00:00:00,15.87,21.65,11.34
2021-05-17 00:00:00,14.41,19.04,11.87
2021-05-16 00:00:00,16.65,21.67,13.09
2021-05-15 00:00:00,18.45,25.75,11.54
2021-05-14 00:00:00,16.82,22.59,12.16
2021-05-13 00:00:00,14.69,22.74,11.61
2021-05-12 00:00:00,17.85,24.96,11.8
2021-05-11 00:00:00,21.28,29.11,13.89
2021-05-10 00:00:00,19.7,27.66,11.8
2021-05-09 00:00:00,14.2,23.59,2.81
2021-05-08 00:00:00,12.23,16.91,7.39
2021-05-07 00:00:00,16.35,24.98,10.74
2021-05-06 00:00:00,14.08,20.36,10.08
2021-05-05 00:00:00,19.49,25.77,11.9
2021-05-04 00:00:00,14.12,22.55,3.59
2021-05-03 00:00:00,14.08,18.4,8.61
2021-05-02 00:00:00,22.08,29.37,15.76
2021-05-01 00:00:00,21.51,30.7,14.09
2021-04-30 00:00:00,18.08,27.29,9.95
2021-04-29 00:00:00,14.24,23.65,7.16
2021-04-28 00:00:00,10.92,16.52,8.06
2021-04-27 00:00:00,10.19,13.57,7.91
2021-04-26 00:00:00,11.73,17.73,5.65
2021-04-25 00:00:00,12.32,21.09,1.61
2021-04-24 00:00:00,10.81,18.44,2.6
2021-04-23 00:00:00,12.29,16.67,6.91
2021-04-22 00:00:00,13.12,21.57,4.61
2021-04-21 00:00:00,11.19,17.61,6.17
2021-04-20 00:00:00,9.64,13.58,7.1
2021-04-19 00:00:00,8.38,14.39,2.82
2021-04-18 00:00:00,6.47,8.6,5.58
2021-04-17 00:00:00,4.82,10.78,-1.07
2021-04-16 00:00:00,4.91,10.26,-1.69
2021-04-15 00:00:00,5.65,9.76,1.84
2021-04-14 00:00:00,4.15,5.29,2.2
2021-04-13 00:00:00,8.52,16.22,4.25
2021-04-12 00:00:00,16.15,24.99,6
2021-04-11 00:00:00,12.68,21.93,2.4
2021-04-10 00:00:00,9.56,19.37,-0.11
2021-04-09 00:00:00,5.91,14.42,-2.62
2021-04-08 00:00:00,4.1,15.66,-3.31
2021-04-07 00:00:00,2.85,9.39,-1.3
2021-04-06 00:00:00,4.46,8.23,0.35
2021-04-05 00:00:00,6.88,14.93,-0.66
2021-04-04 00:00:00,5,9.11,1.76
2021-04-03 00:00:00,8.61,11.86,3.94
2021-04-02 00:00:00,14.3,21.92,6.57
2021-04-01 00:00:00,12.6,22.73,2.73
2021-03-31 00:00:00,11.07,20.99,0.6
2021-03-30 00:00:00,10.91,18.79,3.12
2021-03-29 00:00:00,9.82,17.89,-0.16
2021-03-28 00:00:00,11.24,15.56,7.12
2021-03-27 00:00:00,9.61,21.05,-1.04
2021-03-26 00:00:00,6.03,16.02,-3.09
2021-03-25 00:00:00,3.16,12.4,-5.5
2021-03-24 00:00:00,5.58,11.1,-1.82
2021-03-23 00:00:00,3.71,10.06,-2.75
2021-03-22 00:00:00,2.16,3.53,-0.14
2021-03-21 00:00:00,2.49,4.48,0.2
2021-03-20 00:00:00,1.72,8.11,-4.05
2021-03-19 00:00:00,1.77,7.45,-0.89
2021-03-18 00:00:00,2.79,5.86,-0.4
2021-03-17 00:00:00,4.7,9.52,2.09
2021-03-16 00:00:00,5.67,9.05,2.05
2021-03-15 00:00:00,5.24,6.94,4.12
2021-03-14 00:00:00,9.77,17.64,4.14
2021-03-13 00:00:00,8.33,14.46,5.12
2021-03-12 00:00:00,6.38,12.33,2.64
2021-03-11 00:00:00,2.32,11.34,-8.64
2021-03-10 00:00:00,3,7.49,-5.52
2021-03-09 00:00:00,2.73,8.65,-5.22
2021-03-08 00:00:00,1.54,12.2,-8.4
2021-03-07 00:00:00,-0.58,9.47,-9.03
2021-03-06 00:00:00,2.59,8.24,-6.67
2021-03-05 00:00:00,6.85,16.85,-3.53
2021-03-04 00:00:00,6.84,19.22,-2.8
2021-03-03 00:00:00,6.35,19.87,-2.67
2021-03-02 00:00:00,4.39,12.81,-3.69
2021-03-01 00:00:00,4.11,11.49,-2.42
2021-02-28 00:00:00,5.72,12.31,-0.44
2021-02-27 00:00:00,7.47,13.48,1.77
2021-02-26 00:00:00,10.26,20.64,2.4
2021-02-25 00:00:00,8.31,18.75,0.27
2021-02-24 00:00:00,7.12,15.14,0.93
2021-02-23 00:00:00,7.84,16.9,0.04
2021-02-22 00:00:00,6.62,17.08,-0.52
2021-02-21 00:00:00,4,11.73,-0.68
2021-02-20 00:00:00,3.09,6.63,-0.66
2021-02-19 00:00:00,2.81,7.75,-0.79
2021-02-18 00:00:00,5.64,11.19,1.08
2021-02-17 00:00:00,2.23,6.92,-3.62
2021-02-16 00:00:00,-1.96,5.1,-7.37
2021-02-15 00:00:00,-1.48,3.1,-5.45
2021-02-14 00:00:00,-3.74,1.58,-9.47
2021-02-13 00:00:00,-6.94,-3.01,-10.98
2021-02-12 00:00:00,-5.7,-3.46,-10.07
2021-02-11 00:00:00,1.53,8.92,-3.75
2021-02-10 00:00:00,8.91,13.94,4.97
2021-02-09 00:00:00,8.07,12.52,2.21
2021-02-08 00:00:00,6.52,9.42,4.19
2021-02-07 00:00:00,7.22,11.6,5.48
2021-02-06 00:00:00,7.84,15.22,2.82
2021-02-05 00:00:00,7.97,16.16,2.65
2021-02-04 00:00:00,9.33,15.2,4.49
2021-02-03 00:00:00,6.44,14.81,2.11
2021-02-02 00:00:00,3.39,4.64,2.51
2021-02-01 00:00:00,2.32,5.54,-0.08
2021-01-31 00:00:00,5.07,6.43,3.25
2021-01-30 00:00:00,7.25,13.97,3.11
2021-01-29 00:00:00,5.16,11.03,0.78
2021-01-28 00:00:00,0.46,4.53,-2.59
2021-01-27 00:00:00,0.51,2.83,-0.71
2021-01-26 00:00:00,1.35,2.74,0.09
2021-01-25 00:00:00,4.41,10.57,1.3
2021-01-24 00:00:00,8.27,13.58,2.24
2021-01-23 00:00:00,9.2,11.91,6.98
2021-01-22 00:00:00,7.61,11.97,2.54
2021-01-21 00:00:00,4.11,10.58,0.9
2021-01-20 00:00:00,-0.05,2.84,-6.1
2021-01-19 00:00:00,-2.55,0.71,-5.51
2021-01-18 00:00:00,-5.45,-2.53,-10.99
2021-01-17 00:00:00,-4.76,-2.19,-9.41
2021-01-16 00:00:00,-3.43,-0.42,-7.82
2021-01-15 00:00:00,0.15,2.04,-1.82
2021-01-14 00:00:00,-0.43,1.11,-2.58
2021-01-13 00:00:00,0.36,2.05,-1.25
2021-01-12 00:00:00,-0.6,-0.17,-1.08
2021-01-11 00:00:00,-0.26,0.07,-0.75
2021-01-10 00:00:00,0.31,1.82,-0.56
2021-01-09 00:00:00,-0.2,0.83,-1.51
2021-01-08 00:00:00,3.21,4.22,0.53
2021-01-07 00:00:00,5.08,8.12,2.01
2021-01-06 00:00:00,5.6,8.95,1.73
2021-01-05 00:00:00,5.34,7.07,0.8
2021-01-04 00:00:00,7.38,8.92,5.96
2021-01-03 00:00:00,7.45,10.66,5.71
2021-01-02 00:00:00,5.64,11.62,0.79
2021-01-01 00:00:00,3.88,10.39,-0.69
2020-12-31 00:00:00,7.35,10.39,4.47
2020-12-30 00:00:00,8.58,11.15,6.37
2020-12-29 00:00:00,9.23,12.44,6.34
2020-12-28 00:00:00,7.8,11.78,2.82
2020-12-27 00:00:00,2.9,5.04,0.71
2020-12-26 00:00:00,3.74,5.62,1.24
2020-12-25 00:00:00,7.07,8.77,5.61
2020-12-24 00:00:00,7.07,12.2,1.9
2020-12-23 00:00:00,7.73,15.1,3.89
2020-12-22 00:00:00,4.33,8.84,0.44
2020-12-21 00:00:00,3.99,8.02,1.46
2020-12-20 00:00:00,3.94,5.37,1.87
2020-12-19 00:00:00,3.63,4.67,2.71
2020-12-18 00:00:00,2.47,3.71,1.01
2020-12-17 00:00:00,0.66,2.5,-2.37
2020-12-16 00:00:00,5.33,8.94,0.61
2020-12-15 00:00:00,3.65,4.74,2.79
2020-12-14 00:00:00,3.84,4.75,3.14
2020-12-13 00:00:00,4.21,4.9,3.2
2020-12-12 00:00:00,5.15,8.85,1.15
2020-12-11 00:00:00,3.53,4.79,0.93
2020-12-10 00:00:00,3.98,9.15,0.98
2020-12-09 00:00:00,2.84,5.01,2.08
2020-12-08 00:00:00,2.87,6.65,0.77
2020-12-07 00:00:00,5.25,6.81,2.42
2020-12-06 00:00:00,8.63,11.31,6.49
2020-12-05 00:00:00,8.76,12.71,5.89
2020-12-04 00:00:00,5.06,7.61,2.34
2020-12-03 00:00:00,2.37,4.8,0.62
2020-12-02 00:00:00,0.21,4.21,-4.28
2020-12-01 00:00:00,-0.94,4.68,-4.65
2020-11-30 00:00:00,1.71,4.82,-2.6
2020-11-29 00:00:00,1.34,2.15,0.72
2020-11-28 00:00:00,0.97,1.81,0.3
2020-11-27 00:00:00,0.28,0.9,-0.42
2020-11-26 00:00:00,-0.47,0.48,-2.31
2020-11-25 00:00:00,2.73,8.1,-1.98
2020-11-24 00:00:00,4.29,6.06,0.63
2020-11-23 00:00:00,3.63,6.94,0.55
2020-11-22 00:00:00,2.87,6.54,-0.82
2020-11-21 00:00:00,3.02,4.93,1.28
2020-11-20 00:00:00,5.5,8.01,1.49
2020-11-19 00:00:00,6.81,12.29,1.75
2020-11-18 00:00:00,7.82,9.29,5.06
2020-11-17 00:00:00,8.36,9.51,7.6
2020-11-16 00:00:00,9.16,15.34,3.03
2020-11-15 00:00:00,8,10.63,3.23
2020-11-14 00:00:00,8.98,10.84,7.9
2020-11-13 00:00:00,8.06,9.72,6.44
2020-11-12 00:00:00,7.93,11.37,3.93
2020-11-11 00:00:00,8.49,10.62,7.33
2020-11-10 00:00:00,7.4,9.27,5.84
2020-11-09 00:00:00,5.56,6.28,4.87
2020-11-08 00:00:00,7.47,15.76,2.32
